timestamp,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
1689076800,30.3,52,1016.0,3.20,3.84,903.9,128.4,843.7
1689080400,30.9,49,1015.7,2.76,3.11,823.9,123.0,830.3
1689084000,31.0,47,1015.4,2.61,2.92,697.6,112.6,803.2
1689087600,30.8,43,1015.2,2.98,3.42,536.0,98.9,754.2
1689091200,30.0,45,1015.2,2.61,3.14,354.3,80.7,670.4
1689094800,28.6,51,1015.2,2.10,2.75,173.4,55.4,523.6
1689098400,27.4,57,1015.3,1.00,1.51,25.8,13.1,146.3
1689102000,26.3,65,1015.4,0.67,1.36,0.0,0.0,0.0
1689105600,25.5,68,1015.6,1.30,2.14,0.0,0.0,0.0
1689109200,24.4,67,1015.5,2.25,3.98,0.0,0.0,0.0
1689112800,23.3,76,1015.5,2.44,4.86,0.0,0.0,0.0
1689116400,22.7,82,1015.4,2.20,4.81,0.0,0.0,0.0
1689120000,21.7,90,1015.1,1.70,4.24,0.0,0.0,0.0
1689123600,21.9,88,1015.1,1.43,3.91,0.0,0.0,0.0
1689127200,21.3,89,1014.8,1.20,2.92,0.0,0.0,0.0
1689130800,21.1,90,1014.6,1.50,3.10,0.0,0.0,0.0
1689134400,21.1,89,1015.1,1.60,3.35,19.8,14.8,56.7
1689138000,23.0,81,1015.3,2.40,4.18,166.0,76.9,339.5
1689141600,26.2,68,1015.1,2.83,5.12,348.8,102.9,553.7
1689145200,29.8,50,1015.4,2.60,3.65,537.3,117.9,685.4
1689148800,32.4,40,1015.8,2.30,3.10,699.9,125.4,761.2
1689152400,34.3,33,1015.5,2.65,3.41,826.6,130.7,806.9
1689156000,35.4,30,1015.4,2.59,3.31,905.4,132.1,833.1
1689159600,36.2,27,1015.0,3.02,3.74,931.5,131.8,844.2
1689163200,35.7,25,1015.0,3.33,4.40,902.9,127.4,844.4
1689166800,36.4,22,1014.7,3.23,4.33,821.9,124.0,827.5
1689170400,36.4,20,1014.3,3.80,5.30,695.7,112.6,801.3
1689174000,35.5,23,1014.1,4.11,5.64,535.0,98.0,755.0
1689177600,33.7,28,1013.9,4.34,5.83,353.3,80.7,669.5
1689181200,31.3,36,1013.7,4.52,6.08,171.7,54.6,522.1
1689184800,28.9,46,1013.8,4.31,6.75,25.0,12.5,143.4
1689188400,27.2,57,1014.1,4.48,7.52,0.0,0.0,0.0
1689192000,26.2,64,1014.2,4.55,8.34,0.0,0.0,0.0
1689195600,25.7,69,1014.1,4.46,8.33,0.0,0.0,0.0
1689199200,25.4,71,1014.0,4.14,8.10,0.0,0.0,0.0
1689202800,25.0,73,1014.0,3.85,7.69,0.0,0.0,0.0
1689206400,24.7,75,1013.7,3.72,7.56,0.0,0.0,0.0
1689210000,24.5,77,1013.2,3.52,6.91,0.0,0.0,0.0
1689213600,24.1,81,1012.8,3.35,6.85,0.0,0.0,0.0
1689217200,23.8,85,1012.7,3.42,6.80,0.0,0.0,0.0
1689220800,23.6,89,1013.0,2.94,6.25,17.4,12.4,57.0
1689224400,25.2,84,1013.3,3.20,6.38,163.7,75.7,337.5
1689228000,27.7,74,1013.5,3.32,5.20,346.7,103.0,550.8
1689231600,30.7,62,1013.6,3.72,5.10,534.1,116.8,683.7
1689235200,33.4,49,1013.2,4.30,5.76,697.9,124.4,761.3
1689238800,35.5,37,1013.2,4.90,6.53,824.6,129.6,806.8
1689242400,36.7,32,1013.1,5.12,6.77,904.5,131.1,834.0
1689246000,37.6,27,1012.6,5.47,7.12,932.5,129.8,848.1
1689249600,37.3,25,1012.5,5.49,7.45,905.9,126.5,849.3
1689253200,37.3,27,1012.2,5.99,8.10,825.7,120.1,837.2
1689256800,36.1,31,1011.8,6.50,8.76,698.4,110.7,808.4
1689260400,34.6,36,1011.7,6.45,8.76,535.8,98.0,757.5
1689264000,33.1,40,1011.5,5.82,8.10,352.2,79.8,670.7
1689267600,31.5,46,1011.2,4.98,7.23,170.7,53.8,523.8
1689271200,29.4,55,1011.2,4.46,7.12,24.1,12.2,136.6
1689274800,28.0,59,1011.5,4.22,7.21,0.0,0.0,0.0
1689278400,27.1,64,1012.2,3.79,6.82,0.0,0.0,0.0
1689282000,26.5,69,1012.2,4.03,7.28,0.0,0.0,0.0
1689285600,26.0,74,1012.1,3.14,6.41,0.0,0.0,0.0
1689289200,25.3,80,1012.4,1.92,4.75,0.0,0.0,0.0
1689292800,23.8,89,1012.1,1.71,4.33,0.0,0.0,0.0
1689296400,23.6,92,1012.1,1.84,3.32,0.0,0.0,0.0
1689300000,22.9,95,1012.0,1.04,1.61,0.0,0.0,0.0
1689303600,22.5,96,1011.9,1.04,1.03,0.0,0.0,0.0
1689307200,22.1,96,1012.2,0.91,1.41,17.5,15.0,28.7
1689310800,23.9,88,1012.2,0.82,0.73,161.3,74.5,335.5
1689314400,26.9,72,1012.4,0.58,0.22,345.9,100.6,556.5
1689318000,30.2,53,1012.4,0.36,0.50,533.2,115.7,685.7
1689321600,32.6,35,1012.4,1.73,2.10,698.1,123.3,764.2
1689325200,33.4,31,1012.5,3.29,4.04,826.9,128.6,811.7
1689328800,33.1,31,1012.6,4.18,5.38,905.6,130.1,837.1
1689332400,32.9,34,1012.4,4.30,5.63,930.6,129.8,846.8
1689336000,31.6,44,1012.3,4.39,5.59,898.0,126.5,841.5
1689339600,31.5,45,1012.2,3.83,4.86,810.4,122.0,817.5
1689343200,31.6,45,1011.9,3.02,3.76,680.8,114.4,780.0
1689346800,31.6,46,1011.7,2.50,2.97,513.6,105.9,706.4
1689350400,31.4,47,1011.5,2.40,2.83,342.2,80.6,645.6
1689354000,30.4,52,1011.4,2.28,2.82,162.6,53.0,493.9
1689357600,28.6,60,1011.6,1.99,2.81,22.0,11.6,119.2
1689361200,27.0,72,1012.1,2.21,3.69,0.0,0.0,0.0
1689364800,26.4,77,1012.4,1.70,3.44,0.0,0.0,0.0
1689368400,26.2,78,1012.4,1.70,3.33,0.0,0.0,0.0
1689372000,25.8,82,1012.5,1.58,3.38,0.0,0.0,0.0
1689375600,25.3,88,1012.4,1.88,3.83,0.0,0.0,0.0
1689379200,24.8,96,1012.4,2.51,5.06,0.0,0.0,0.0
1689382800,24.9,97,1012.5,2.82,4.98,0.0,0.0,0.0
1689386400,24.9,96,1012.4,2.95,5.15,0.0,0.0,0.0
1689390000,24.9,95,1012.5,2.87,5.01,0.0,0.0,0.0
1689393600,24.9,95,1012.6,3.11,5.46,15.1,12.6,28.9
1689397200,26.1,86,1012.8,4.16,5.90,152.7,76.4,297.1
1689400800,27.3,80,1012.9,4.27,5.66,326.2,115.9,479.0
1689404400,28.2,75,1013.1,4.15,5.35,513.9,128.5,634.4
1689408000,29.5,67,1013.1,4.18,5.46,682.9,132.2,733.5
1689411600,30.6,60,1013.2,4.44,5.71,810.1,137.1,783.2
1689415200,31.5,54,1013.3,4.71,6.04,894.4,133.2,822.5
1689418800,31.8,52,1013.3,4.80,6.21,920.6,130.8,835.9
1689422400,31.6,51,1013.1,4.50,5.70,894.1,127.5,836.9
1689426000,32.0,49,1012.7,4.22,5.30,813.3,120.1,823.9
1689429600,31.8,50,1012.5,4.01,5.20,686.2,109.8,794.8
1689433200,31.3,53,1012.1,4.10,5.32,524.9,97.0,742.7
1689436800,30.5,57,1011.9,4.02,5.46,344.4,80.5,653.2
1689440400,29.3,63,1012.0,3.55,5.28,165.7,52.9,511.8
1689444000,27.9,71,1011.9,2.89,4.83,22.3,11.3,126.0
1689447600,27.1,73,1012.4,2.87,4.92,0.0,0.0,0.0
1689451200,26.8,72,1012.7,2.80,5.15,0.0,0.0,0.0
1689454800,26.7,71,1012.8,2.86,5.47,0.0,0.0,0.0
1689458400,26.4,72,1012.8,2.48,5.13,0.0,0.0,0.0
1689462000,25.9,73,1012.6,1.98,4.74,0.0,0.0,0.0
1689465600,25.1,71,1012.2,1.84,4.74,0.0,0.0,0.0
1689469200,25.2,70,1011.9,1.91,4.75,0.0,0.0,0.0
1689472800,24.9,74,1011.7,2.00,4.97,0.0,0.0,0.0
1689476400,24.7,80,1011.9,2.22,5.11,0.0,0.0,0.0
1689480000,24.7,83,1012.2,2.20,5.15,15.2,12.7,29.1
1689483600,26.4,74,1012.5,2.33,4.70,159.7,73.6,337.6
1689487200,28.7,60,1012.6,2.30,3.85,345.5,100.9,559.4
1689490800,31.4,42,1012.8,2.97,4.18,535.0,114.6,693.7
1689494400,33.0,35,1012.9,3.63,4.67,703.0,122.3,774.7
1689498000,33.8,34,1013.2,4.40,5.71,832.6,127.6,821.5
1689501600,34.2,33,1013.3,4.93,6.30,913.1,129.1,848.0
1689505200,34.4,32,1013.2,4.93,6.50,940.7,127.8,861.2
1689508800,34.1,32,1012.8,4.33,5.60,912.7,124.5,861.2
1689512400,34.5,33,1012.7,4.12,5.40,831.3,118.2,848.6
1689516000,34.1,36,1012.5,4.02,5.40,702.7,108.8,819.9
1689519600,33.4,39,1012.3,4.10,5.51,538.9,97.0,768.4
1689523200,32.1,47,1012.1,3.77,5.50,354.0,78.8,683.2
1689526800,30.2,57,1012.1,3.48,5.56,169.6,52.8,533.3
1689530400,28.4,70,1012.3,3.18,5.64,21.6,10.6,125.4
1689534000,27.6,72,1012.6,3.01,5.52,0.0,0.0,0.0
1689537600,27.0,74,1012.9,2.33,4.90,0.0,0.0,0.0
1689541200,26.4,79,1013.0,1.61,3.71,0.0,0.0,0.0
1689544800,25.4,82,1012.9,1.25,2.91,0.0,0.0,0.0
1689548400,25.1,76,1013.0,1.97,3.58,0.0,0.0,0.0
1689552000,24.3,81,1013.1,1.75,3.80,0.0,0.0,0.0
1689555600,25.1,67,1012.9,2.24,4.61,0.0,0.0,0.0
1689559200,25.1,57,1012.7,2.25,5.17,0.0,0.0,0.0
1689562800,25.0,53,1012.8,2.30,5.50,0.0,0.0,0.0
1689566400,25.1,54,1012.9,2.36,5.52,15.3,12.8,29.3
1689570000,26.9,50,1013.2,2.78,5.30,160.5,74.0,341.8
1689573600,29.8,44,1013.7,2.39,5.02,347.3,101.0,565.2
1689577200,31.8,40,1013.7,3.03,4.10,535.4,114.7,695.9
1689580800,32.8,39,1013.8,4.22,5.59,701.0,122.3,773.4
1689584400,33.5,38,1014.0,4.95,6.55,829.5,127.6,819.0
1689588000,34.3,36,1014.2,4.94,6.53,911.1,129.1,846.8
1689591600,34.7,35,1014.2,4.91,6.46,938.8,128.8,858.9
1689595200,34.3,40,1014.0,4.71,6.35,910.8,124.5,859.9
1689598800,34.7,41,1013.8,4.10,5.54,822.7,118.2,839.2
1689602400,34.4,43,1013.5,3.91,5.38,696.1,108.8,812.0
1689606000,33.8,46,1013.0,3.75,5.36,532.5,96.1,760.4
1689609600,32.9,49,1012.6,3.57,5.15,349.6,78.8,674.7
1689613200,31.7,53,1012.6,3.28,5.22,167.8,52.7,529.3
1689616800,29.9,61,1012.3,3.23,5.65,20.5,10.3,117.8
1689620400,28.6,66,1012.9,3.13,5.57,0.0,0.0,0.0
1689624000,27.7,72,1012.9,2.56,4.94,0.0,0.0,0.0
1689627600,27.0,75,1013.1,2.42,5.02,0.0,0.0,0.0
1689631200,26.5,76,1013.3,2.24,5.02,0.0,0.0,0.0
1689634800,26.0,77,1013.2,1.80,4.52,0.0,0.0,0.0
1689638400,25.0,75,1013.0,1.91,3.22,0.0,0.0,0.0
1689642000,26.3,69,1012.8,1.84,3.26,0.0,0.0,0.0
1689645600,24.7,78,1012.4,2.33,4.24,0.0,0.0,0.0
1689649200,25.8,76,1012.4,2.51,5.72,0.0,0.0,0.0
1689652800,25.9,76,1012.6,3.20,7.02,12.9,10.3,29.5
1689656400,28.0,61,1012.3,3.91,7.29,155.0,71.2,333.7
1689660000,30.7,48,1012.3,4.19,7.07,338.9,99.9,550.8
1689663600,32.7,40,1012.4,5.32,7.62,526.4,113.6,684.6
1689667200,33.9,37,1012.4,6.36,8.81,692.4,122.4,763.2
1689670800,33.9,39,1012.7,7.21,10.01,821.2,126.6,811.6
1689674400,33.8,40,1012.7,7.49,10.25,901.9,128.1,838.9
1689678000,34.1,38,1012.5,7.37,10.05,929.8,127.8,851.3
1689681600,34.0,41,1012.4,7.98,10.85,902.9,124.5,852.2
1689685200,34.2,42,1012.2,7.83,10.64,817.8,118.2,834.5
1689688800,33.9,43,1011.9,7.29,9.89,688.6,108.8,802.9
1689692400,33.3,45,1011.6,6.89,9.48,525.3,96.1,749.5
1689696000,32.4,48,1011.3,5.98,8.39,343.6,77.9,664.3
1689699600,31.2,54,1011.4,5.24,7.66,163.8,51.8,518.9
1689703200,29.7,62,1011.3,5.01,8.01,19.2,9.9,107.0
1689706800,28.7,67,1011.4,5.02,8.37,0.0,0.0,0.0
1689710400,28.2,70,1011.7,4.75,8.23,0.0,0.0,0.0
1689714000,27.9,71,1011.7,4.74,8.39,0.0,0.0,0.0
1689717600,27.7,69,1011.7,4.58,8.39,0.0,0.0,0.0
1689721200,27.5,69,1011.6,4.55,8.73,0.0,0.0,0.0
1689724800,27.4,74,1012.0,4.96,9.24,0.0,0.0,0.0
1689728400,27.3,74,1011.5,4.41,8.41,0.0,0.0,0.0
1689732000,27.1,76,1011.4,3.85,7.56,0.0,0.0,0.0
1689735600,26.7,79,1011.1,3.36,6.54,0.0,0.0,0.0
1689739200,26.5,75,1010.7,3.11,6.16,13.0,10.4,29.8
1689742800,27.8,62,1010.3,2.97,5.60,152.7,71.6,325.5
1689746400,30.3,49,1009.9,2.14,4.11,335.6,98.8,548.1
1689750000,33.0,38,1009.8,2.59,3.52,524.4,112.5,685.0
1689753600,33.9,38,1010.1,3.60,4.43,691.5,121.3,764.9
1689757200,34.2,39,1010.0,3.55,4.44,822.4,126.6,814.2
1689760800,34.8,37,1009.6,3.40,4.09,906.1,129.2,843.4
1689764400,34.9,37,1009.4,3.83,4.52,939.9,124.8,866.2
1689768000,33.6,43,1009.3,3.45,4.33,908.8,122.5,861.8
1689771600,35.4,36,1008.4,2.63,3.03,817.8,118.2,835.5
1689775200,36.2,34,1007.8,2.73,2.80,695.9,108.8,814.2
1689778800,36.2,35,1007.2,2.50,2.55,523.3,103.1,735.5
1689782400,36.1,37,1006.9,1.97,1.91,344.1,79.5,664.2
1689786000,34.9,43,1006.8,2.47,2.92,163.4,51.7,521.7
1689789600,32.3,53,1006.7,1.43,1.77,18.1,9.2,102.1
1689793200,31.3,53,1007.0,2.00,2.84,0.0,0.0,0.0
1689796800,30.4,52,1007.0,2.25,3.45,0.0,0.0,0.0
1689800400,28.7,57,1006.8,2.44,4.03,0.0,0.0,0.0
1689804000,27.6,62,1006.7,2.70,4.78,0.0,0.0,0.0
1689807600,27.3,63,1006.6,2.64,5.36,0.0,0.0,0.0
1689811200,25.5,74,1005.9,1.90,3.33,0.0,0.0,0.0
1689814800,26.4,74,1005.5,2.06,4.08,0.0,0.0,0.0
1689818400,25.8,78,1005.3,1.80,4.09,0.0,0.0,0.0
1689822000,24.4,86,1005.3,1.80,2.87,0.0,0.0,0.0
1689825600,24.8,85,1005.5,1.90,3.09,10.5,7.9,30.1
1689829200,26.2,80,1005.8,1.50,1.90,150.4,70.4,323.7
1689832800,29.4,63,1005.6,0.89,1.97,332.3,102.7,533.6
1689836400,33.0,42,1005.6,1.36,2.06,522.4,117.3,675.7
1689840000,34.9,34,1005.8,2.75,3.40,695.1,122.5,769.6
1689843600,35.2,34,1006.0,3.61,4.60,823.6,126.6,816.8
1689847200,36.3,29,1006.3,4.42,5.68,904.1,128.1,843.4
1689850800,36.9,31,1006.2,4.68,6.09,924.8,126.8,849.0
1689854400,36.2,39,1005.9,3.30,4.20,893.1,124.5,843.4
1689858000,37.3,35,1005.7,3.65,4.72,723.3,163.0,670.1
1689861600,35.4,45,1005.3,4.80,6.71,569.5,193.5,522.3
1689865200,34.1,49,1005.1,3.76,5.26,436.8,152.3,499.1
1689868800,32.4,58,1005.1,2.41,3.11,301.2,106.4,490.9
1689872400,31.6,62,1005.1,2.39,3.00,153.9,53.6,472.1
1689876000,30.3,67,1005.3,1.62,2.16,16.2,8.7,85.8
1689879600,29.5,72,1006.2,1.08,1.78,0.0,0.0,0.0
1689883200,28.7,78,1006.8,0.71,1.20,0.0,0.0,0.0
1689886800,27.6,85,1007.0,1.02,1.24,0.0,0.0,0.0
1689890400,27.0,90,1007.3,1.80,3.08,0.0,0.0,0.0
1689894000,26.6,93,1007.3,1.92,3.96,0.0,0.0,0.0
1689897600,25.3,89,1007.1,1.56,3.04,0.0,0.0,0.0
1689901200,26.5,86,1007.1,2.22,4.62,0.0,0.0,0.0
1689904800,26.1,91,1007.1,1.72,4.24,0.0,0.0,0.0
1689908400,26.0,93,1007.2,1.84,3.94,0.0,0.0,0.0
1689912000,25.9,93,1007.5,2.06,4.43,10.6,8.0,30.5
1689915600,27.4,87,1007.8,2.43,4.49,146.4,70.8,308.8
1689919200,29.0,80,1007.9,1.96,2.57,327.7,99.1,533.8
1689922800,30.4,72,1008.1,1.43,1.62,517.0,115.0,672.2
1689926400,32.1,62,1008.2,1.44,1.53,682.1,123.6,752.1
1689930000,33.5,57,1008.2,2.00,1.89,807.8,128.8,797.0
1689933600,34.6,55,1008.1,3.13,3.13,886.7,130.2,823.2
1689937200,35.9,47,1007.7,3.98,4.41,907.7,131.8,826.5
1689940800,35.6,50,1007.8,2.09,2.50,852.9,151.0,771.2
1689944400,38.4,30,1007.3,2.06,2.72,671.8,239.2,518.1
1689948000,39.4,23,1007.2,0.73,1.39,630.1,146.5,673.2
1689951600,38.0,31,1007.3,1.43,0.81,488.5,105.6,673.6
1689955200,36.3,47,1007.0,2.26,1.84,306.7,97.3,529.8
1689958800,35.6,48,1007.1,2.20,2.68,154.8,52.0,488.2
1689962400,35.7,29,1007.4,3.70,5.80,15.0,7.7,83.4
1689966000,32.8,35,1008.1,4.05,7.14,0.0,0.0,0.0
1689969600,31.3,43,1008.6,4.55,7.96,0.0,0.0,0.0
1689973200,30.5,51,1008.9,4.47,7.94,0.0,0.0,0.0
1689976800,29.7,59,1009.0,4.44,7.88,0.0,0.0,0.0
1689980400,29.0,64,1008.8,4.12,7.61,0.0,0.0,0.0
1689984000,29.2,61,1008.5,3.58,7.08,0.0,0.0,0.0
1689987600,28.7,62,1008.3,3.14,6.56,0.0,0.0,0.0
1689991200,28.9,55,1008.5,3.47,7.47,0.0,0.0,0.0
1689994800,29.7,38,1008.5,2.72,7.15,0.0,0.0,0.0
1689998400,28.1,33,1008.8,3.40,5.68,10.8,8.1,30.9
1690002000,31.1,27,1009.2,1.04,2.77,139.3,74.5,266.8
1690005600,33.8,24,1009.6,0.14,1.71,321.9,106.9,504.3
1690009200,36.8,18,1009.8,1.88,2.82,452.2,174.4,466.0
1690012800,39.2,13,1010.1,2.92,3.82,688.9,122.6,764.4
1690016400,39.5,13,1010.4,2.28,2.77,819.7,127.7,813.5
1690020000,38.5,24,1010.7,4.67,5.92,901.2,129.2,841.3
1690023600,38.4,17,1010.6,4.59,5.60,925.9,128.8,850.1
1690027200,36.0,23,1011.1,4.97,6.36,896.0,125.5,847.7
1690030800,34.9,31,1011.1,4.25,5.56,807.0,119.1,825.1
1690034400,35.0,35,1010.9,3.64,4.66,677.0,109.6,791.2
1690038000,34.2,42,1010.6,4.49,5.90,497.1,113.5,676.7
1690041600,32.9,55,1010.6,3.62,5.08,294.1,115.2,454.8
1690045200,31.7,69,1010.9,2.82,3.50,149.4,51.2,471.3
1690048800,29.7,80,1011.3,3.07,4.39,13.3,7.2,70.4
1690052400,28.9,84,1011.4,2.06,3.41,0.0,0.0,0.0
1690056000,28.5,84,1012.2,2.18,3.56,0.0,0.0,0.0
1690059600,28.5,76,1012.4,2.43,4.51,0.0,0.0,0.0
1690063200,27.9,76,1012.9,2.41,4.52,0.0,0.0,0.0
1690066800,27.4,78,1012.9,2.40,4.25,0.0,0.0,0.0
1690070400,27.6,77,1012.6,2.02,4.79,0.0,0.0,0.0
1690074000,27.7,77,1012.4,2.50,5.15,0.0,0.0,0.0
1690077600,27.1,81,1012.3,2.01,5.03,0.0,0.0,0.0
1690081200,25.8,91,1012.2,2.06,4.33,0.0,0.0,0.0
1690084800,26.4,85,1012.5,2.27,5.20,8.2,8.2,0.0
1690088400,28.2,73,1012.7,2.83,5.40,143.4,70.1,304.9
1690092000,30.5,59,1012.9,2.48,3.82,323.7,99.4,528.5
1690095600,32.4,48,1013.4,3.10,4.07,508.4,114.0,663.4
1690099200,33.9,40,1013.2,2.67,3.32,671.5,125.9,737.9
1690102800,34.7,40,1013.2,2.55,2.90,801.8,128.8,792.4
1690106400,34.7,47,1012.9,3.54,3.97,881.7,130.2,820.0
1690110000,34.4,45,1012.5,4.83,5.81,907.8,130.8,829.8
1690113600,34.2,43,1012.6,4.39,5.40,876.3,133.3,818.6
1690117200,34.5,44,1012.3,3.62,4.58,724.0,173.4,661.5
1690120800,34.0,49,1012.0,4.02,5.37,601.3,137.2,648.5
1690124400,33.1,55,1012.0,3.83,5.09,475.7,119.6,630.1
1690128000,32.8,52,1012.8,1.73,2.51,271.7,112.6,406.4
1690131600,32.7,46,1012.2,1.89,2.55,131.6,65.5,320.8
1690135200,31.5,53,1012.3,1.60,2.09,12.1,6.4,64.9
1690138800,30.4,59,1012.6,1.70,2.61,0.0,0.0,0.0
1690142400,29.3,67,1013.0,0.95,2.25,0.0,0.0,0.0
1690146000,28.9,67,1013.2,0.10,0.82,0.0,0.0,0.0
1690149600,27.7,72,1013.4,0.54,0.32,0.0,0.0,0.0
1690153200,26.6,79,1013.2,1.06,0.67,0.0,0.0,0.0
1690156800,25.9,92,1013.0,1.53,2.79,0.0,0.0,0.0
1690160400,26.4,93,1012.7,1.61,2.30,0.0,0.0,0.0
1690164000,26.1,96,1012.6,1.77,2.53,0.0,0.0,0.0
1690167600,26.4,97,1012.3,1.62,3.47,0.0,0.0,0.0
1690171200,26.6,96,1012.4,1.80,3.81,8.3,8.3,0.0
1690174800,27.7,93,1012.3,2.00,3.64,139.5,68.9,296.2
1690178400,29.5,80,1012.2,2.14,2.92,320.4,100.8,519.9
1690182000,32.0,60,1012.0,2.33,3.06,507.6,114.1,663.9
1690185600,34.3,47,1011.8,2.66,3.22,674.0,122.6,747.2
1690189200,35.9,42,1011.5,3.30,3.94,803.0,127.8,796.4
1690192800,36.5,41,1011.4,4.33,5.32,883.8,130.3,823.5
1690196400,37.7,32,1010.9,4.88,6.36,909.8,127.8,836.3
1690200000,36.8,39,1010.2,5.33,6.89,883.1,124.5,837.0
1690203600,38.1,33,1009.8,5.13,6.89,798.3,121.9,813.8
1690207200,39.6,23,1009.1,4.19,5.66,612.2,164.8,626.5
1690210800,39.5,21,1008.4,4.41,6.11,502.7,111.6,694.1
1690214400,37.5,28,1008.0,5.26,7.21,317.0,88.0,587.9
1690218000,35.5,35,1007.8,4.61,6.49,150.4,51.5,484.5
1690221600,32.6,46,1007.8,4.68,7.58,11.0,5.8,58.9
1690225200,30.7,57,1007.8,4.55,7.75,0.0,0.0,0.0
1690228800,29.9,63,1008.0,4.63,8.13,0.0,0.0,0.0
1690232400,29.5,66,1007.6,4.55,8.32,0.0,0.0,0.0
1690236000,29.1,68,1007.4,4.39,8.30,0.0,0.0,0.0
1690239600,28.5,72,1006.9,4.59,8.50,0.0,0.0,0.0
1690243200,28.2,71,1006.1,3.72,7.40,0.0,0.0,0.0
1690246800,28.0,70,1005.9,3.75,7.52,0.0,0.0,0.0
1690250400,27.6,68,1005.8,3.13,6.99,0.0,0.0,0.0
1690254000,27.0,68,1005.6,2.50,6.35,0.0,0.0,0.0
1690257600,26.8,68,1005.6,2.32,6.26,8.5,8.5,0.0
1690261200,28.7,62,1005.3,3.14,6.45,145.5,69.4,322.3
1690264800,31.5,54,1004.9,3.36,7.02,332.4,99.7,553.7
1690268400,35.0,43,1004.5,3.72,5.79,523.1,113.0,694.0
1690272000,38.7,29,1004.0,4.18,6.00,690.8,121.6,773.2
1690275600,41.8,16,1003.5,6.10,8.66,820.2,126.8,819.3
1690279200,42.4,13,1003.2,7.88,10.98,903.6,128.2,848.6
1690282800,42.5,14,1002.6,8.10,11.32,935.0,126.8,865.5
1690286400,41.3,18,1002.4,7.57,10.57,904.7,123.5,863.1
1690290000,42.4,18,1001.5,7.74,10.66,823.9,120.0,848.4
1690293600,41.9,19,1002.1,6.74,9.22,666.3,127.9,755.6
1690297200,42.3,15,1001.1,6.54,8.68,405.8,159.9,437.9
1690300800,41.0,18,1000.7,6.71,9.08,332.1,77.3,657.5
1690304400,38.2,27,1000.7,6.07,8.92,132.7,56.8,376.2
1690308000,36.9,26,1000.6,6.59,10.54,7.2,5.2,23.5
1690311600,35.6,28,1000.7,6.62,10.62,0.0,0.0,0.0
1690315200,33.6,37,1001.1,6.72,11.05,0.0,0.0,0.0
1690318800,32.6,42,1001.2,6.85,11.27,0.0,0.0,0.0
1690322400,31.8,43,1001.6,7.18,11.61,0.0,0.0,0.0
1690326000,30.9,49,1001.7,6.45,10.63,0.0,0.0,0.0
1690329600,30.2,57,1001.6,7.19,11.77,0.0,0.0,0.0
1690333200,29.5,60,1002.1,6.82,11.20,0.0,0.0,0.0
1690336800,29.0,60,1002.2,5.69,9.71,0.0,0.0,0.0
1690340400,28.6,57,1002.6,4.88,8.75,0.0,0.0,0.0
1690344000,28.2,53,1003.1,3.64,6.89,5.8,5.8,0.0
1690347600,29.1,48,1003.4,3.50,6.48,129.9,79.9,213.9
1690351200,30.6,42,1003.2,5.06,7.25,324.1,99.9,536.1
1690354800,31.5,34,1003.2,6.76,9.42,518.8,115.4,684.9
1690358400,32.8,28,1003.2,6.55,8.95,688.9,122.7,770.7
1690362000,34.2,26,1003.4,6.04,8.15,819.3,126.8,819.7
1690365600,34.6,26,1003.9,4.53,6.11,810.6,285.4,575.7
1690369200,34.5,27,1003.9,2.28,3.10,680.4,401.6,299.0
1690372800,31.8,41,1003.9,4.00,4.90,738.0,309.7,474.0
1690376400,32.4,41,1003.8,3.91,4.80,710.4,254.3,550.9
1690380000,30.2,51,1004.3,4.61,5.83,562.1,206.1,500.9
1690383600,29.2,51,1004.3,4.62,5.97,364.3,126.4,425.0
1690387200,28.7,53,1004.5,3.84,5.11,273.2,115.4,409.3
1690390800,28.0,57,1004.7,2.70,3.55,115.1,70.8,222.0
1690394400,26.0,62,1005.5,2.60,3.59,5.9,4.9,11.0
1690398000,26.4,63,1006.6,4.37,6.24,0.0,0.0,0.0
1690401600,25.8,63,1007.0,3.86,5.76,0.0,0.0,0.0
1690405200,26.1,61,1007.3,3.28,5.23,0.0,0.0,0.0
1690408800,26.0,59,1007.6,4.55,7.08,0.0,0.0,0.0
1690412400,25.6,63,1008.0,5.13,7.85,0.0,0.0,0.0
1690416000,25.6,62,1007.5,5.39,8.26,0.0,0.0,0.0
1690419600,25.2,65,1007.7,5.59,8.70,0.0,0.0,0.0
1690423200,24.9,66,1007.9,5.80,9.06,0.0,0.0,0.0
1690426800,24.8,66,1007.9,5.87,9.21,0.0,0.0,0.0
1690430400,25.2,63,1008.0,6.66,10.37,5.9,5.9,0.0
1690434000,26.3,51,1008.6,7.91,11.57,130.9,78.9,225.0
1690437600,27.1,44,1009.1,8.32,11.55,320.8,101.4,527.4
1690441200,27.6,44,1009.6,8.45,11.63,513.4,116.7,675.7
1690444800,28.0,42,1010.1,8.19,11.05,681.4,126.1,757.7
1690448400,28.4,39,1010.6,8.21,10.98,817.3,128.9,816.3
1690452000,28.5,40,1010.8,8.07,10.79,901.7,131.3,845.8
1690455600,28.5,40,1011.0,7.64,9.99,931.0,130.8,859.5
1690459200,27.7,41,1011.4,7.94,10.50,903.6,126.4,861.4
